Subject	ISI	Target_Type	Set_Size	ACCURACY	REACTION_TIME
5	200	old	3	1	498
5	200	new	2	1	569
5	200	old	4	1	1252
5	200	old	3	0	362
5	200	old	4	1	613
5	200	old	3	1	511
5	200	old	3	1	473
5	200	new	4	1	541
5	200	old	4	1	488
5	200	old	4	1	472
5	200	old	4	1	586
5	200	old	4	1	539
5	200	old	4	1	825
5	200	old	3	1	775
5	200	old	3	1	601
5	200	old	4	1	578
5	200	old	3	1	466
5	200	new	4	1	554
5	200	old	4	1	472
5	200	old	3	1	683
5	200	new	4	1	554
5	200	old	2	1	686
5	200	old	3	1	580
5	200	old	3	0	719
5	200	new	2	1	698
5	200	old	4	1	507
5	200	new	2	1	672
5	200	old	2	1	590
5	200	old	4	1	606
5	200	old	4	1	533
5	200	old	4	1	633
5	200	old	4	1	704
5	200	new	3	1	432
5	200	old	4	1	502
5	200	old	4	1	607
5	200	old	3	1	550
5	200	old	3	1	542
5	200	old	2	1	526
5	200	new	2	1	589
5	200	new	2	1	625
5	200	old	4	1	683
5	200	new	2	1	432
5	200	old	3	1	579
5	200	old	3	1	602
5	200	old	3	1	570
5	200	new	4	1	656
5	200	old	3	1	502
5	0	new	4	1	562
5	0	old	4	1	632
5	0	old	2	1	540
5	0	new	3	1	502
5	0	old	2	1	779
5	0	old	4	1	566
5	0	new	3	1	553
5	0	new	3	1	610
5	0	new	4	1	706
5	0	new	4	1	678
5	0	old	2	1	530
5	0	old	4	1	457
5	0	old	4	0	463
5	0	new	3	1	563
5	0	old	3	1	627
5	0	old	2	1	503
5	0	new	2	1	570
5	0	old	4	1	555
5	0	old	4	1	588
5	0	old	4	1	617
5	0	new	3	1	594
5	0	old	3	1	728
5	0	old	3	1	584
5	0	old	4	1	626
5	0	old	4	1	677
5	0	old	4	1	763
5	0	old	3	1	502
5	0	new	4	1	484
5	0	old	4	1	677
5	0	new	2	1	421
5	0	new	3	1	852
5	0	old	4	1	605
5	0	old	3	1	517
5	0	new	2	1	518
5	0	old	3	1	749
5	0	old	4	1	655
5	0	old	2	1	617
5	0	new	3	1	466
5	0	new	4	1	606
5	0	old	4	0	636
5	0	old	4	1	900
5	0	old	3	1	544
5	0	old	2	1	473
5	0	new	3	1	635
5	0	new	4	1	547
5	0	old	2	1	567
5	0	new	2	1	500
5	0	new	4	1	448
5	0	old	3	1	608
5	0	new	2	1	729
5	0	old	4	1	613
5	0	old	3	1	749
5	0	old	3	1	516
5	0	old	2	1	577
5	0	old	2	1	829
5	0	old	4	1	468
5	0	old	4	1	646
5	0	old	4	1	528
5	0	old	3	1	682
5	0	old	4	1	709
5	0	old	4	1	580
5	0	old	3	1	603
5	0	old	2	1	518
5	0	new	2	1	638
5	0	old	4	1	814
5	0	old	4	1	725
5	0	old	4	1	631
5	0	old	3	1	786
5	0	new	2	1	532
5	0	new	4	1	578
5	0	old	4	1	466
5	0	old	3	1	593
5	0	old	3	1	583
5	0	new	3	1	617
5	0	old	4	1	661
5	0	new	2	1	535
5	0	new	4	1	537
5	0	new	2	1	502
5	0	old	4	1	562
5	0	old	4	1	530
5	0	new	2	1	623
5	0	new	3	1	532
5	0	old	4	1	690
5	0	old	4	1	865
5	0	old	3	1	669
5	0	old	3	1	825
5	0	old	3	1	746
5	0	old	3	1	628
5	0	old	3	1	541
5	0	new	4	1	678
5	200	old	3	1	662
5	200	old	4	1	481
5	200	old	2	1	563
5	200	old	4	1	773
5	200	old	4	1	534
5	200	old	4	1	399
5	200	old	4	1	562
5	200	old	3	1	464
5	200	old	3	1	524
5	200	new	4	1	827
5	200	old	4	1	763
5	200	new	2	1	493
5	200	old	2	1	696
5	200	new	2	1	454
5	200	old	2	1	446
5	200	old	3	1	529
5	200	old	2	1	494
5	200	old	3	1	612
5	200	old	2	1	511
5	200	old	4	1	1023
5	200	old	3	1	831
5	200	old	4	1	506
5	200	new	4	1	549
5	200	old	4	1	629
5	200	old	4	1	525
5	200	new	4	1	587
5	200	old	4	1	427
5	200	new	3	1	488
5	200	old	3	1	479
5	200	new	4	1	485
5	200	old	4	1	567
5	200	old	4	1	521
5	200	old	3	1	569
5	200	old	3	1	572
5	200	old	4	1	756
5	200	old	3	1	546
5	200	old	4	1	565
5	200	old	2	1	742
5	200	old	4	1	452
5	200	old	3	1	534
5	200	old	4	1	681
5	200	new	2	1	506
5	200	old	4	1	520
5	200	new	4	1	539
5	200	new	4	1	418
5	200	new	3	1	534
5	200	old	3	1	384
5	200	old	2	1	536
5	200	new	2	1	497
5	200	old	2	1	519
5	200	new	3	1	613
5	200	old	4	1	623
5	200	new	3	1	502
5	200	old	3	1	630
5	200	old	4	1	658
5	200	old	4	1	718
5	200	old	2	1	616
5	200	new	2	1	518
5	200	new	4	1	646
5	200	old	4	1	561
5	200	new	4	1	660
5	200	new	2	1	451
5	200	old	3	1	463
5	200	new	2	1	472
5	200	old	3	1	699
5	200	old	3	1	697
5	200	old	4	1	511
5	200	old	2	1	901
5	200	new	3	1	743
5	200	new	3	1	647
5	200	old	3	1	481
5	200	old	3	1	469
5	200	new	3	1	539
5	200	old	4	1	596
5	200	new	3	1	521
5	200	old	4	1	502
5	200	old	3	1	543
5	200	old	4	1	561
5	200	old	4	1	722
5	200	new	2	1	536
5	200	old	4	1	539
5	200	old	4	1	968
5	200	new	3	1	608
5	200	new	4	1	469
5	200	new	4	1	438
5	200	new	2	1	555
5	200	new	2	1	507
5	200	old	3	1	527
5	200	new	3	1	595
5	200	old	4	1	505
6	200	new	4	1	638
6	200	old	4	1	752
6	200	new	2	1	857
6	200	old	3	1	786
6	200	old	4	1	1051
6	200	old	3	1	831
6	200	old	4	1	1205
6	200	new	2	1	1226
6	200	old	2	1	797
6	200	old	4	1	1092
6	200	old	3	1	1465
6	200	old	4	1	646
6	200	old	3	1	1066
6	200	new	2	1	976
6	200	old	2	1	568
6	200	new	4	1	643
6	200	old	4	1	778
6	200	old	2	1	751
6	200	old	2	1	594
6	200	new	2	1	531
6	200	old	2	1	625
6	200	old	3	1	705
6	200	new	2	1	576
6	200	old	4	1	1000
6	200	old	4	1	1421
6	200	new	4	1	570
6	200	old	2	1	743
6	200	new	4	1	725
6	200	old	3	1	679
6	200	new	4	1	985
6	200	new	3	1	1196
6	200	old	4	1	629
6	200	old	4	1	655
6	200	old	4	1	1120
6	200	old	4	1	919
6	200	new	2	1	628
6	200	old	3	1	596
6	200	new	3	1	591
6	200	old	3	1	834
6	200	new	3	1	606
6	200	new	4	1	601
6	200	old	4	1	1265
6	200	old	4	1	543
6	200	new	3	1	584
6	200	old	4	1	656
6	200	old	4	1	555
6	200	old	4	1	970
6	200	old	3	1	517
6	200	new	3	1	578
6	200	old	3	1	530
6	200	old	3	1	543
6	200	old	4	1	927
6	200	old	2	1	568
6	200	old	3	1	485
6	200	old	4	1	554
6	200	old	3	1	607
6	200	old	4	1	576
6	200	old	2	1	479
6	200	new	3	1	538
6	200	old	4	1	639
6	200	new	2	1	597
6	200	old	4	1	637
6	200	new	2	1	586
6	200	new	3	1	547
6	200	old	3	1	656
6	200	old	4	1	526
6	200	new	4	1	802
6	200	old	3	1	590
6	200	old	4	1	773
6	200	new	3	1	708
6	200	old	4	1	1173
6	200	old	4	1	865
6	200	old	4	1	721
6	200	old	2	1	684
6	200	old	4	1	587
6	200	new	3	1	628
6	200	new	2	1	546
6	200	old	3	1	693
6	200	old	3	1	650
6	200	new	4	1	759
6	200	new	3	1	1606
6	200	old	2	1	873
6	200	old	3	1	782
6	200	old	3	1	551
6	200	old	4	1	595
6	200	new	2	1	751
6	200	old	3	1	819
6	200	new	4	1	866
6	200	old	4	1	663
6	200	new	4	1	733
6	0	old	2	1	624
6	0	old	4	1	654
6	0	new	2	1	624
6	0	old	3	1	720
6	0	new	4	1	767
6	0	old	4	1	822
6	0	old	3	1	804
6	0	new	3	1	765
6	0	old	4	1	935
6	0	new	4	1	1230
6	0	old	2	1	865
6	0	new	2	1	716
6	0	old	4	1	776
6	0	old	3	1	800
6	0	new	3	1	838
6	0	old	4	1	1180
6	0	old	4	1	885
6	0	new	4	1	794
6	0	old	2	1	746
6	0	old	4	1	845
6	0	old	3	1	851
6	0	new	2	1	679
6	0	old	4	1	652
6	0	new	4	1	552
6	0	new	4	1	861
6	0	new	3	1	739
6	0	old	3	1	874
6	0	new	3	1	662
6	0	new	2	1	661
6	0	new	3	1	644
6	0	new	3	1	716
6	0	new	4	1	697
6	0	old	3	1	826
6	0	old	4	1	758
6	0	old	4	1	950
6	0	new	4	1	615
6	0	old	4	1	636
6	0	old	4	1	645
6	0	old	4	1	713
6	0	old	4	1	555
6	0	old	3	1	547
6	0	old	4	1	837
6	0	old	3	1	677
6	0	new	2	1	505
6	0	old	2	1	574
6	0	old	3	1	708
6	0	old	4	1	814
6	0	old	4	1	681
6	0	new	3	1	576
6	0	old	4	1	651
6	0	old	3	1	698
6	0	old	3	1	643
6	0	old	4	1	686
6	0	new	2	1	791
6	0	new	3	1	746
6	0	old	4	1	986
6	0	old	2	1	563
6	0	old	4	1	775
6	0	old	3	1	751
6	0	new	4	1	627
6	0	new	3	1	647
6	0	old	4	1	659
6	0	old	4	1	612
6	0	old	2	1	875
6	0	old	3	1	718
6	0	old	2	1	561
6	0	old	3	1	676
6	0	old	4	1	747
6	0	new	2	1	803
6	0	old	4	1	815
6	0	old	2	1	663
6	0	new	4	1	614
6	0	old	3	1	713
6	0	old	3	1	705
6	0	old	3	1	654
6	0	new	3	1	733
6	0	old	3	1	630
6	0	new	2	1	505
6	0	old	4	1	846
6	0	old	2	1	488
6	0	old	2	1	479
6	0	old	4	1	631
6	0	new	2	1	819
6	0	old	4	1	567
6	0	new	2	1	497
6	0	old	4	1	774
6	0	old	3	1	672
6	0	old	4	1	762
6	0	new	4	1	579
6	0	old	3	1	631
6	200	old	2	1	476
6	200	old	4	1	928
6	200	new	2	1	524
6	200	old	2	1	626
6	200	old	4	1	600
6	200	old	4	1	550
6	200	old	4	1	603
6	200	old	3	1	550
6	200	old	2	1	506
6	200	old	2	1	465
6	200	new	4	1	516
6	200	old	3	1	404
6	200	new	2	1	442
6	200	old	4	1	588
6	200	old	4	1	468
6	200	new	3	1	491
6	200	old	4	1	537
6	200	new	3	1	652
6	200	new	2	1	469
6	200	old	2	1	597
6	200	old	3	1	581
6	200	new	2	1	435
6	200	old	3	1	516
6	200	new	3	1	665
6	200	new	4	1	515
6	200	old	4	1	743
6	200	new	3	1	796
6	200	old	3	1	550
6	200	new	2	1	481
6	200	old	4	1	396
6	200	new	3	1	568
6	200	new	4	1	908
6	200	old	3	1	571
6	200	old	2	1	578
6	200	old	3	1	435
6	200	new	4	1	499
6	200	old	4	1	758
6	200	new	4	1	562
6	200	old	4	1	635
6	200	old	4	1	568
6	200	new	3	1	537
6	200	new	2	1	967
6	200	old	3	1	743
6	200	new	4	1	553
6	200	old	4	1	586
6	200	old	3	1	588
6	200	new	3	1	645
6	200	old	4	1	461
6	200	old	4	1	716
6	200	new	4	1	617
6	200	old	4	1	518
6	200	new	2	1	653
6	200	old	4	1	566
6	200	old	4	1	691
6	200	old	4	1	631
6	200	old	4	1	531
6	200	old	3	1	620
6	200	new	4	1	558
6	200	old	2	1	594
6	200	old	4	1	553
6	200	old	3	1	499
6	200	new	2	1	677
6	200	old	3	1	611
6	200	old	4	1	528
6	200	old	3	1	808
6	200	old	3	1	460
6	200	new	3	1	403
6	200	old	3	1	467
6	200	new	3	1	581
6	200	old	4	1	699
6	200	old	2	1	520
6	200	old	4	1	433
6	200	old	4	1	624
6	200	old	3	1	702
6	200	new	2	1	571
6	200	old	2	1	543
6	200	new	4	1	700
6	200	new	3	1	508
6	200	old	4	1	555
6	200	new	2	1	471
6	200	old	3	1	506
6	200	old	2	1	560
6	200	old	3	1	601
6	200	old	3	1	470
6	200	new	4	1	708
6	200	old	4	1	457
6	200	old	3	1	459
6	200	old	4	1	564
6	200	old	4	1	444
6	200	old	4	1	444
6	0	old	3	1	755
6	0	old	3	1	544
6	0	old	2	1	525
6	0	old	4	1	619
6	0	new	4	1	551
6	0	new	2	1	515
6	0	old	2	1	476
6	0	old	4	1	679
6	0	old	3	1	567
6	0	new	2	1	526
6	0	old	2	1	592
6	0	old	2	1	607
6	0	old	4	1	691
6	0	old	4	1	535
6	0	old	3	1	762
6	0	old	4	1	722
6	0	old	4	1	1054
6	0	old	3	1	624
6	0	old	4	1	525
6	0	old	2	1	764
6	0	new	2	1	678
6	0	old	2	1	647
6	0	new	4	1	647
6	0	new	3	1	591
6	0	old	3	1	576
6	0	old	2	1	530
6	0	new	3	1	382
6	0	new	3	1	553
6	0	old	4	1	566
6	0	new	4	1	525
6	0	old	4	1	616
6	0	new	4	1	605
6	0	old	3	1	465
6	0	old	4	1	444
6	0	old	4	1	703
6	0	old	4	1	590
6	0	old	3	1	634
6	0	old	3	1	600
6	0	old	4	1	721
6	0	old	2	1	459
6	0	new	4	1	474
6	0	old	4	1	639
6	0	new	2	1	531
6	0	new	2	1	511
6	0	new	4	1	625
6	0	new	3	1	541
6	0	old	4	1	719
6	0	old	4	1	547
6	0	old	4	1	524
6	0	new	4	1	636
6	0	new	2	1	925
6	0	old	4	1	754
6	0	old	4	1	618
6	0	old	3	1	541
6	0	old	3	1	642
6	0	old	4	1	642
6	0	old	3	1	632
6	0	old	3	1	630
6	0	new	3	1	550
6	0	old	4	1	1027
6	0	old	3	1	701
6	0	old	4	1	1083
6	0	old	4	1	779
6	0	old	3	1	700
6	0	new	3	1	510
6	0	old	4	1	1250
6	0	new	3	1	554
6	0	new	2	1	711
6	0	new	2	1	461
6	0	old	4	1	669
6	0	new	2	1	425
6	0	old	2	1	546
6	0	old	3	1	697
6	0	old	4	1	544
6	0	old	4	1	576
6	0	new	3	1	945
6	0	new	4	1	560
6	0	old	3	1	557
6	0	old	4	1	786
6	0	new	3	1	476
6	0	old	4	1	673
6	0	old	3	1	693
6	0	old	3	1	852
6	0	old	2	1	606
6	0	new	2	1	511
6	0	new	4	1	687
6	0	new	4	1	540
6	0	new	3	1	867
6	0	old	3	1	832
6	0	old	4	1	819
7	0	old	4	1	683
7	0	old	3	1	588
7	0	new	4	0	593
7	0	new	4	1	1182
7	0	new	4	1	765
7	0	new	2	1	625
7	0	old	4	1	777
7	0	new	2	1	953
7	0	old	2	1	604
7	0	new	3	1	595
7	0	new	3	1	653
7	0	old	4	1	531
7	0	new	2	1	664
7	0	old	3	1	638
7	0	old	3	1	738
7	0	old	3	1	1022
7	0	old	2	1	486
7	0	old	3	1	581
7	0	old	4	1	773
7	0	old	4	1	988
7	0	old	4	1	595
7	0	new	4	1	630
7	0	new	3	1	565
7	0	old	4	1	630
7	0	new	4	1	604
7	0	new	3	1	685
7	0	old	3	1	668
7	0	new	2	1	542
7	0	old	3	1	617
7	0	new	2	1	923
7	0	new	4	1	455
7	0	new	2	1	599
7	0	old	4	1	568
7	0	old	4	1	570
7	0	old	3	1	591
7	0	old	3	1	606
7	0	new	3	1	482
7	0	old	3	1	839
7	0	old	3	1	643
7	0	old	2	1	735
7	0	old	3	1	624
7	0	old	3	1	710
7	0	old	3	1	555
7	0	new	2	1	438
7	0	old	3	1	459
7	0	old	4	1	505
7	0	old	4	1	788
7	0	old	3	1	446
7	0	old	2	1	454
7	0	old	2	1	622
7	0	old	2	1	516
7	0	old	3	1	494
7	0	old	4	1	683
7	0	old	4	1	959
7	0	old	4	1	525
7	0	new	4	1	546
7	0	old	2	1	605
7	0	old	4	1	459
7	0	old	3	1	534
7	0	old	4	1	681
7	0	old	4	1	640
7	0	old	4	1	538
7	0	old	4	1	681
7	0	new	4	1	580
7	0	new	3	1	658
7	0	new	4	1	592
7	0	old	4	1	581
7	0	old	4	1	652
7	0	new	3	1	683
7	0	old	3	1	687
7	0	old	4	1	627
7	0	old	4	1	845
7	0	new	4	1	735
7	0	old	4	1	722
7	0	old	4	1	626
7	0	new	2	1	582
7	0	new	2	1	603
7	0	old	4	1	771
7	0	old	4	1	690
7	0	new	3	1	1036
7	0	new	3	1	963
7	0	old	3	1	833
7	0	old	2	1	563
7	0	old	4	1	900
7	0	old	2	1	799
7	0	old	4	1	909
7	0	old	4	1	904
7	0	old	2	1	651
7	0	new	3	1	829
7	0	new	2	1	1271
7	200	new	3	1	609
7	200	old	4	1	990
7	200	old	4	1	593
7	200	old	3	1	559
7	200	old	4	1	639
7	200	new	4	1	787
7	200	new	3	1	538
7	200	new	2	1	570
7	200	old	4	1	998
7	200	old	4	1	439
7	200	new	3	1	520
7	200	old	3	1	633
7	200	old	4	1	583
7	200	old	3	1	896
7	200	new	3	1	621
7	200	old	3	1	566
7	200	old	4	1	714
7	200	old	4	1	675
7	200	old	3	1	754
7	200	new	4	1	832
7	200	old	2	1	623
7	200	new	2	1	760
7	200	old	2	1	427
7	200	old	3	1	816
7	200	old	4	1	1324
7	200	old	3	1	714
7	200	old	2	1	471
7	200	new	4	1	658
7	200	old	2	1	511
7	200	new	4	1	765
7	200	old	3	1	648
7	200	old	4	1	700
7	200	old	4	1	708
7	200	old	4	1	487
7	200	new	3	1	438
7	200	old	4	1	730
7	200	old	2	1	651
7	200	new	2	1	450
7	200	old	4	1	578
7	200	new	3	1	672
7	200	new	2	1	737
7	200	new	4	1	648
7	200	new	2	1	510
7	200	old	4	1	693
7	200	old	3	1	498
7	200	old	4	1	642
7	200	old	4	1	641
7	200	old	3	1	717
7	200	old	3	1	525
7	200	new	4	1	576
7	200	new	3	1	448
7	200	new	3	1	604
7	200	old	4	1	1096
7	200	old	2	1	471
7	200	old	3	1	716
7	200	new	4	1	747
7	200	old	3	1	585
7	200	old	4	1	596
7	200	old	4	1	620
7	200	old	4	1	824
7	200	old	2	1	582
7	200	old	3	1	571
7	200	old	4	1	577
7	200	old	2	1	967
7	200	old	4	1	820
7	200	old	3	1	629
7	200	new	2	1	648
7	200	new	4	1	1609
7	200	new	2	1	782
7	200	new	3	1	586
7	200	new	3	1	533
7	200	old	4	1	731
7	200	old	3	1	686
7	200	old	3	1	574
7	200	old	3	1	587
7	200	old	4	1	436
7	200	new	2	1	588
7	200	old	2	1	550
7	200	old	4	1	581
7	200	old	3	1	680
7	200	new	4	1	1001
7	200	old	4	1	581
7	200	old	3	1	626
7	200	new	2	1	839
7	200	new	4	1	695
7	200	old	4	1	488
7	200	old	2	1	771
7	200	old	4	1	703
7	200	old	4	1	505
7	200	new	2	1	519
7	0	old	2	1	815
7	0	new	2	1	673
7	0	old	4	1	687
7	0	old	4	1	752
7	0	new	3	1	849
7	0	old	2	1	693
7	0	old	4	1	879
7	0	new	3	1	638
7	0	new	3	1	573
7	0	new	4	1	496
7	0	old	4	1	1044
7	0	old	3	1	803
7	0	new	2	1	690
7	0	old	4	1	852
7	0	old	3	1	562
7	0	old	2	1	575
7	0	new	2	1	902
7	0	new	4	1	542
7	0	old	2	1	700
7	0	old	3	1	939
7	0	old	3	0	524
7	0	new	2	1	709
7	0	old	4	1	828
7	0	old	4	1	658
7	0	old	4	1	840
7	0	old	4	1	829
7	0	old	4	1	696
7	0	new	3	1	599
7	0	new	4	1	722
7	0	new	4	1	663
7	0	new	3	1	863
7	0	new	4	1	743
7	0	old	4	1	872
7	0	old	3	1	871
7	0	old	4	1	660
7	0	old	3	1	1179
7	0	old	3	1	679
7	0	new	2	1	465
7	0	old	2	1	763
7	0	old	4	1	683
7	0	old	3	1	642
7	0	old	4	1	705
7	0	old	4	1	569
7	0	old	4	1	1620
7	0	old	4	1	880
7	0	new	2	1	477
7	0	old	2	1	568
7	0	old	2	1	557
7	0	new	4	1	707
7	0	old	4	1	807
7	0	old	2	1	816
7	0	old	4	1	1251
7	0	old	2	1	896
7	0	new	2	1	765
7	0	new	3	1	622
7	0	old	3	1	692
7	0	old	4	1	530
7	0	new	2	1	553
7	0	new	4	1	488
7	0	new	3	1	509
7	0	old	4	1	568
7	0	old	3	1	668
7	0	old	4	1	648
7	0	new	4	1	512
7	0	old	3	1	909
7	0	old	4	1	871
7	0	old	3	1	851
7	0	old	3	1	497
7	0	old	4	1	667
7	0	old	3	1	626
7	0	new	2	1	599
7	0	old	3	1	646
7	0	old	3	1	662
7	0	old	4	1	629
7	0	old	3	1	726
7	0	new	4	1	620
7	0	new	3	1	522
7	0	new	4	1	681
7	0	old	2	1	510
7	0	old	4	1	613
7	0	new	3	1	442
7	0	old	4	1	524
7	0	new	3	1	628
7	0	old	3	1	698
7	0	new	2	1	535
7	0	old	4	1	586
7	0	old	3	1	636
7	0	old	4	1	534
7	0	old	4	1	697
7	0	old	3	1	595
7	200	new	4	1	480
7	200	old	4	1	681
7	200	old	3	1	485
7	200	new	4	1	535
7	200	new	2	1	422
7	200	old	3	1	410
7	200	new	2	1	578
7	200	old	2	1	602
7	200	old	3	1	660
7	200	new	4	1	829
7	200	new	3	1	590
7	200	old	4	1	954
7	200	old	3	1	581
7	200	old	4	1	1033
7	200	new	2	1	606
7	200	new	4	1	530
7	200	old	4	1	639
7	200	old	4	1	559
7	200	new	2	1	640
7	200	new	3	1	672
7	200	old	3	1	578
7	200	old	4	1	598
7	200	new	3	1	589
7	200	old	2	1	770
7	200	old	3	1	587
7	200	old	4	1	875
7	200	new	3	1	733
7	200	old	4	1	727
7	200	new	3	1	545
7	200	old	3	1	632
7	200	old	4	1	997
7	200	old	3	1	518
7	200	old	4	1	565
7	200	old	4	1	850
7	200	old	3	1	568
7	200	old	2	1	583
7	200	new	2	1	588
7	200	old	4	1	920
7	200	old	2	1	480
7	200	new	2	1	617
7	200	old	3	1	677
7	200	new	4	1	841
7	200	old	3	1	1398
7	200	old	4	1	568
7	200	old	4	1	1743
7	200	old	3	1	712
7	200	old	4	1	863
7	200	old	4	1	618
7	200	new	4	1	805
7	200	old	2	1	691
7	200	old	3	1	555
7	200	new	2	1	531
7	200	new	4	1	732
7	200	new	4	1	991
7	200	old	2	1	683
7	200	old	3	1	666
7	200	old	3	1	842
7	200	old	4	1	850
7	200	old	4	1	668
7	200	old	4	1	755
7	200	old	4	1	1571
7	200	old	4	1	1836
7	200	new	4	1	950
7	200	old	2	1	693
7	200	old	4	1	816
7	200	old	4	1	708
7	200	old	3	1	1476
7	200	old	4	1	933
7	200	old	3	1	1123
7	200	old	4	1	612
7	200	old	2	1	511
7	200	old	4	1	483
7	200	new	3	1	824
7	200	new	3	1	577
7	200	old	3	1	1100
7	200	old	4	1	593
7	200	new	2	1	661
7	200	new	2	1	504
7	200	new	2	1	838
7	200	old	3	1	1374
7	200	old	3	1	756
7	200	old	4	1	694
7	200	old	2	1	559
7	200	old	2	1	672
7	200	new	3	1	580
7	200	new	4	1	591
7	200	new	3	1	633
7	200	old	4	1	674
7	200	old	4	1	550
7	200	new	3	1	656
8	200	new	3	0	474
8	200	old	4	1	784
8	200	old	4	1	803
8	200	old	4	1	372
8	200	new	2	1	477
8	200	new	4	1	570
8	200	old	4	1	585
8	200	old	2	1	370
8	200	new	2	1	470
8	200	new	2	1	663
8	200	old	4	1	535
8	200	new	2	1	502
8	200	old	4	1	597
8	200	old	4	1	433
8	200	new	4	1	461
8	200	new	4	1	814
8	200	old	2	1	595
8	200	old	2	1	420
8	200	old	4	1	399
8	200	old	3	1	618
8	200	new	4	1	690
8	200	old	4	1	754
8	200	old	2	1	614
8	200	old	4	1	420
8	200	old	3	1	461
8	200	old	4	1	364
8	200	new	3	1	660
8	200	old	4	1	604
8	200	old	4	1	578
8	200	old	4	1	639
8	200	old	3	1	555
8	200	old	2	1	719
8	200	old	4	1	501
8	200	new	2	1	600
8	200	new	3	1	603
8	200	old	3	1	581
8	200	old	4	1	531
8	200	new	3	1	713
8	200	old	4	1	447
8	200	old	3	1	419
8	200	new	4	1	357
8	200	old	2	1	487
8	200	new	3	1	587
8	200	new	4	1	595
8	200	old	3	1	605
8	200	old	3	1	728
8	200	old	2	1	621
8	200	old	4	1	674
8	200	new	4	1	651
8	200	new	2	1	595
8	200	old	3	1	711
8	200	old	3	1	533
8	200	old	3	1	644
8	200	new	2	1	620
8	200	new	3	1	436
8	200	old	4	1	475
8	200	old	3	1	555
8	200	old	2	1	624
8	200	old	4	1	571
8	200	old	4	1	449
8	200	old	3	1	455
8	200	old	3	1	472
8	200	new	3	1	709
8	200	new	2	1	712
8	200	old	3	1	584
8	200	old	4	1	829
8	200	old	4	1	683
8	200	new	3	1	539
8	200	old	4	1	1189
8	200	old	4	1	717
8	200	new	2	1	554
8	200	old	3	1	441
8	200	old	4	1	934
8	200	old	2	1	554
8	200	old	2	1	444
8	200	new	3	1	607
8	200	old	3	1	477
8	200	new	4	1	510
8	200	old	3	1	546
8	200	new	3	1	622
8	200	new	4	1	706
8	200	old	4	1	564
8	200	old	4	1	508
8	200	old	4	1	463
8	200	new	2	1	571
8	200	new	4	1	628
8	200	old	3	1	612
8	200	old	3	1	396
8	200	old	3	1	412
8	200	old	4	1	731
8	0	old	4	1	637
8	0	new	3	1	419
8	0	old	4	1	537
8	0	old	3	1	530
8	0	old	3	1	708
8	0	new	2	1	336
8	0	old	3	1	563
8	0	old	3	1	586
8	0	old	3	1	492
8	0	old	4	1	541
8	0	old	4	1	499
8	0	old	4	1	487
8	0	old	4	1	579
8	0	old	4	1	765
8	0	old	4	1	504
8	0	old	4	1	472
8	0	old	4	1	581
8	0	old	2	1	486
8	0	new	4	1	617
8	0	new	4	1	519
8	0	new	2	1	516
8	0	old	4	1	381
8	0	new	2	1	645
8	0	old	4	1	472
